1.01022;-3.90625e-05;2.82985
2.01711;-3.90625e-05;2.8175
3.03044;-3.90625e-05;3.21667
4.04359;0;3.81276
5.08663;0.000351562;4.25792
6.15856;0.000820312;4.64397
7.17124;0.00132813;5.06001
8.1889;0.00179687;5.43656
9.20158;0.00222656;5.93236
10.2957;0.00265625;6.44683
11.3647;0.00304687;6.81249
12.4693;0.0034375;6.82504
13.5032;0.00386719;7.37775
14.618;0.00457031;7.98438
15.6741;0.00519531;8.44772
16.7893;0.00585938;8.89502
17.8118;0.00640625;9.27421
18.8765;0.00695312;9.58849
19.9824;0.0075;9.94874
21.1284;0.00828125;10.2996
22.1417;0.00898437;10.5934
23.1832;0.0096875;10.8818
24.2523;0.0103906;11.1652
25.3483;0.0110937;11.4859
26.47;0.0119141;11.7
27.6165;0.0128906;11.9951
28.7865;0.0138281;12.2293
29.9788;0.0147656;12.455
30.9888;0.0155469;12.5962
32.0129;0.0163281;12.7669
33.0493;0.0172656;12.89
34.0875;0.0182422;12.8754
35.1241;0.0192188;12.7926
36.1496;0.0201953;12.6651
37.1646;0.0211719;12.5338
38.1728;0.0220703;12.4766
39.1771;0.0230469;12.4441
40.1808;0.0240234;12.4539
41.1862;0.025;12.4796
42.1954;0.0259766;12.5511
43.2101;0.0269531;12.6096
44.2315;0.0279297;12.7217
45.2607;0.0289062;12.827
46.2962;0.03;12.8399
47.3308;0.0311719;12.8256
48.3702;0.0323437;13.0381
49.4308;0.0335156;13.2496
50.5126;0.0346875;13.513
51.6153;0.0358594;13.8263
52.7385;0.0372266;14.0264
53.882;0.0385938;14.3296
55.0454;0.0399609;14.5717
56.2284;0.0413281;14.8169
57.4308;0.0428516;15.0551
58.6523;0.0444141;15.29
59.8926;0.0459766;15.5061
60.8927;0.0472656;15.5085
62.1419;0.0487891;15.4905
63.146;0.0500781;15.6382
64.1635;0.0514453;15.842
65.1938;0.0528516;16.0937
66.2368;0.0542578;16.2353
67.292;0.0556641;16.4251
68.3593;0.0570703;16.6105
69.4383;0.0586328;16.7918
70.5289;0.0601953;16.9691
71.6307;0.0617578;17.1895
72.7436;0.0633203;17.3587
73.8673;0.0649219;17.4794
75.0016;0.0666406;17.6876
76.1463;0.0683594;17.8037
77.3013;0.0700781;17.9617
78.4665;0.0717969;18.1599
79.6415;0.0736719;18.3126
80.8263;0.0755469;18.4631
82.0208;0.0774219;18.5704
83.2249;0.0792969;18.7584
84.4383;0.0811719;18.8992
85.6611;0.083125;19.0471
86.8931;0.0851562;19.1892
88.1343;0.0871875;19.33
89.3845;0.0892188;19.4695
90.6436;0.09125;19.6069
91.9115;0.0933594;19.7396
93.1879;0.0955469;19.8318
94.4725;0.0977344;19.9958
95.7653;0.0999219;20.0865
97.0663;0.102109;20.2127
98.3754;0.104297;20.3372
99.6924;0.106602;20.4935
101.017;0.108945;20.5778
102.35;0.111289;20.73
103.354;0.113047;20.8174
104.362;0.114922;20.8696
105.375;0.116797;20.9851
106.391;0.118672;21.0609
107.412;0.120547;21.1134
108.436;0.122422;21.2208
109.463;0.124297;21.2952
110.495;0.126211;21.3389
111.53;0.128203;21.4104
112.568;0.130195;21.4815
113.61;0.132188;21.5807
114.655;0.13418;21.6501
115.703;0.136172;21.691
116.755;0.138164;21.7589
117.81;0.140234;21.8532
118.868;0.142344;21.8931
119.93;0.144453;21.9892
120.995;0.146563;22.0306
122.063;0.148672;22.1301
123.135;0.150781;22.1727
124.21;0.152969;22.2715
125.288;0.155195;22.313
126.37;0.157422;22.3831
127.456;0.159687;22.4537
128.544;0.161914;22.5471
129.637;0.164141;22.5934
130.732;0.166484;22.6622
131.831;0.168828;22.7589
132.933;0.171172;22.8002
134.039;0.173516;22.8701
135.148;0.175859;22.9393
136.26;0.178203;23.008
137.375;0.180664;23.0886
138.492;0.183125;23.0888
139.609;0.185586;23.0726
140.724;0.188047;23.0548
141.841;0.190508;23.1075
142.963;0.192969;23.204
144.089;0.19543;23.3353
145.219;0.197891;23.3917
146.354;0.200469;23.5175
147.493;0.203047;23.5712
148.637;0.205625;23.6921
149.784;0.208203;23.7433
150.936;0.210781;23.8597
152.092;0.213477;23.9086
153.251;0.216172;23.9887
154.414;0.218906;24.0979
155.581;0.221602;24.1432
156.752;0.224336;24.2485
157.926;0.227148;24.3208
159.104;0.229961;24.3624
160.285;0.232773;24.4312
161.469;0.235586;24.499
162.657;0.238398;24.5924
163.848;0.241289;24.6565
165.041;0.244219;24.7189
166.238;0.247148;24.7811
167.438;0.250078;24.8165
168.641;0.253008;24.8775
169.847;0.255937;24.9651
171.055;0.258945;25.0261
172.267;0.261992;25.0871
173.482;0.265039;25.1488
174.699;0.268086;25.2114
175.92;0.271133;25.2477
177.144;0.274219;25.3383
178.37;0.277383;25.4017
179.6;0.280547;25.4381
180.833;0.283711;25.528
182.069;0.286914;25.5643
183.308;0.290156;25.6545
184.55;0.293437;25.7178
185.796;0.296719;25.7816
187.044;0.3;25.8184
188.295;0.303281;25.9099
189.55;0.306602;25.9471
190.807;0.31;26.0118
192.068;0.313398;26.0764
193.332;0.316797;26.1685
194.599;0.320195;26.2057
195.869;0.323594;26.2987
197.142;0.327109;26.3642
198.419;0.330625;26.4017
199.698;0.334141;26.467
200.981;0.337656;26.5326
202.267;0.341211;26.6255
203.556;0.344844;26.6907
204.849;0.348477;26.756
206.144;0.352109;26.821
207.443;0.355742;26.8854
208.744;0.359414;26.922
210.049;0.363164;27.0132
211.357;0.366953;27.0767
212.668;0.370703;27.1404
213.982;0.374453;27.1768
215.299;0.37832;27.2411
216.619;0.382187;27.3334
217.942;0.386055;27.3702
219.269;0.389922;27.435
220.598;0.393828;27.5271
221.931;0.397812;27.5633
223.267;0.401797;27.6539
224.606;0.405781;27.7167
225.948;0.409766;27.7792
227.292;0.413828;27.8418
228.64;0.41793;27.9047
229.991;0.422031;27.94
231.345;0.426133;28.0024
232.702;0.430234;28.0645
234.062;0.434453;28.1263
235.425;0.438672;28.215
236.791;0.442891;28.277
238.16;0.447109;28.3386
239.532;0.451484;28.4006
240.907;0.45582;28.4355
242.285;0.460156;28.5254
243.666;0.464492;28.5606
245.05;0.468906;28.6235
246.437;0.473359;28.6866
247.827;0.477812;28.7493
249.22;0.482266;28.8386
250.616;0.486719;28.8729
252.015;0.49125;28.934
253.417;0.49582;28.9952
254.822;0.500391;29.0838
256.23;0.504961;29.1178
257.641;0.509531;29.2061
259.055;0.514219;29.2671
260.472;0.518906;29.3283
261.892;0.523594;29.3622
263.315;0.528281;29.4501
264.74;0.533086;29.4837
266.169;0.537891;29.5442
267.6;0.542695;29.6321
269.035;0.547578;29.6929
270.472;0.5525;29.7265
271.913;0.557422;29.787
273.356;0.562344;29.8746
274.802;0.567305;29.9078
276.251;0.572344;29.9928
277.703;0.577383;30.0223
279.157;0.582422;30.0953
280.614;0.587461;30.138
282.072;0.592578;30.1764
283.533;0.597734;30.2107
284.995;0.602891;30.242
286.458;0.608047;30.2542
287.923;0.613203;30.2978
289.389;0.618359;30.3247
290.857;0.623516;30.3359
292.326;0.628711;30.3646
293.796;0.633984;30.3951
295.268;0.639258;30.4268
296.741;0.644531;30.4602
298.216;0.649805;30.5165
299.693;0.655078;30.5564
301.172;0.660352;30.5772
302.653;0.665742;30.6432
304.136;0.671055;30.6895
305.621;0.67582;30.7142
307.109;0.679805;30.7632
308.599;0.682773;30.8134
310.092;0.684336;30.8647
311.587;0.684102;30.9169
313.085;0.68168;30.9951
314.585;0.676719;31.0491
315.587;0.671875;31.0855
316.59;0.665703;31.0963
317.594;0.65832;31.133
318.599;0.649531;31.17
319.605;0.639414;31.2334
320.613;0.627891;31.271
321.622;0.615078;31.2824
322.632;0.601016;31.3469
323.643;0.585703;31.3852
324.655;0.569297;31.3969
325.669;0.551875;31.4274
326.683;0.533555;31.4334
327.696;0.514336;31.4197
328.709;0.494414;31.4045
329.721;0.473789;31.3872
330.733;0.452422;31.4146
331.746;0.430273;31.4246
332.761;0.407422;31.4856
333.776;0.383945;31.4963
334.793;0.359766;31.5579
335.811;0.334844;31.5941
336.83;0.309141;31.6047
337.85;0.282617;31.6665
338.871;0.255195;31.6771
339.894;0.226797;31.7389
340.917;0.197461;31.7495
341.942;0.167109;31.8114
342.967;0.135664;31.8476
343.994;0.103203;31.8581
345.022;0.0696484;31.9201
346.052;0.0350391;31.9307
347.082;-0.000625;31.9928
348.113;-0.0372266;32.0292
349.146;-0.0747656;32.0656
350.18;-0.113086;32.102
351.215;-0.152109;32.1385
352.251;-0.191758;32.1491
353.288;-0.231953;32.1856
354.326;-0.2725;32.2221
355.366;-0.31332;32.2845
356.406;-0.354297;32.295
357.448;-0.395352;32.3573
358.491;-0.436328;32.3937
359.536;-0.477227;32.4042
360.581;-0.517852;32.4664
361.628;-0.558242;32.5027
362.675;-0.598281;32.539
363.724;-0.637969;32.5493
364.774;-0.677305;32.5855
365.826;-0.716211;32.6217
366.878;-0.754766;32.6837
367.932;-0.792891;32.7199
368.987;-0.830703;32.7301
370.043;-0.868164;32.7662
371.1;-0.905234;32.8282
372.158;-0.941758;32.8383
373.218;-0.977617;32.8997
374.279;-1.01242;32.935
375.341;-1.0457;32.9694
376.404;-1.07684;32.9783
377.468;-1.10504;33.0343
378.533;-1.12957;33.0409
379.6;-1.14969;33.0693
380.667;-1.16437;33.1161
381.735;-1.17258;33.1144
382.804;-1.1732;33.1287
383.873;-1.16535;33.1535
384.943;-1.14797;33.1504
386.012;-1.1202;33.1236
387.08;-1.08133;33.1044
388.148;-1.03059;33.0869
389.214;-0.967344;33.0476
390.279;-0.890898;32.9899
391.342;-0.800781;32.9427
392.401;-0.696523;32.8788
393.458;-0.577773;32.8003
394.512;-0.444297;32.7261
395.562;-0.295898;32.6622
396.608;-0.132461;32.5732
397.65;0.0461328;32.5103
398.687;0.239883;32.4365
399.72;0.448906;32.3494
400.748;0.672969;32.2817
401.77;0.911758;32.2412
402.788;1.16539;32.1922
403.8;1.43344;32.1524
404.808;1.71547;32.1244
405.81;2.01129;32.1111
406.808;2.32039;32.1114
407.802;2.64203;32.1257
408.791;2.97543;32.1276
409.776;3.31988;32.1989
410.759;3.67406;32.2241
411.739;4.03652;32.3146
412.718;4.40578;32.3802
413.696;4.77977;32.4442
414.674;5.15621;32.5022
415.653;5.53293;32.525
416.635;5.90746;32.5627
417.619;6.2777;32.6143
418.606;6.64215;32.6076
419.596;7;32.6434
420.59;7.35043;32.6517
421.587;7.6932;32.6602
422.587;8.02848;32.6711
423.59;8.35633;32.6869
424.597;8.67695;32.6826
425.606;8.9909;32.7402
426.618;9.29906;32.7793
427.633;9.60219;32.8248
428.65;9.90187;32.8482
429.669;10.1994;32.9003
430.69;10.4965;32.9509
431.711;10.7954;32.9959
432.732;11.0981;33.0552
433.753;11.407;33.0813
434.772;11.7224;33.0971
435.789;12.0461;33.0842
436.804;12.3792;33.082
437.816;12.7224;33.0915
438.825;13.0768;33.0537
439.828;13.4428;33.0517
440.828;13.8209;33.0249
441.823;14.2112;32.974
442.812;14.6134;32.9456
443.795;15.0266;32.9218
444.772;15.4535;32.8988
445.746;15.8922;32.8749
446.712;16.3445;32.8839
447.672;16.8091;32.8745
448.625;17.2859;32.8721
449.572;17.7746;32.8509
450.512;18.2747;32.8818
451.446;18.7847;32.8752
452.375;19.3076;32.8931
453.299;19.8418;32.9326
454.215;20.3868;32.9386
455.125;20.9422;32.9753
456.029;21.5074;32.9748
456.927;22.0822;32.9991
457.82;22.6655;33.021
458.707;23.2591;33.07
459.59;23.8625;33.0671
460.468;24.4744;33.0849
461.338;25.095;33.1255
462.202;25.7245;33.1392
463.06;26.363;33.1279
463.912;27.0106;33.1397
464.757;27.6674;33.163
465.596;28.3338;33.143
466.426;29.0112;33.156
467.249;29.6986;33.1236
468.061;30.3956;33.1089
468.865;31.1025;33.1093
469.659;31.8193;33.0649
470.443;32.5461;33.0545
471.217;33.2829;33.02
471.981;34.0298;32.9809
472.733;34.7868;32.9392
473.474;35.5554;32.8896
474.202;36.3344;32.8342
474.917;37.1232;32.761
475.618;37.9216;32.7055
476.306;38.7294;32.6672
476.981;39.5463;32.5904
477.643;40.3724;32.5502
478.29;41.2073;32.4901
478.924;42.051;32.429
479.544;42.9033;32.3492
480.148;43.7639;32.2891
480.737;44.6345;32.241
